Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
08/22/2016 19:30:51.722 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Outlook.TableSupport", "Flight Name": "ofilfmq4laqux40"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.722 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Outlook.TableSupport", "FlightName": "ofilfmq4laqux40", "TreatmentValue": 0}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.722 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Word.EnableWebScalingZoomReset", "Flight Name": "ofanpaeym3wxlz0"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.722 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Word.EnableWebScalingZoomReset", "FlightName": "ofanpaeym3wxlz0", "TreatmentValue": 1}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.722 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Word.ShowPasteboardPrintLayout", "Flight Name": "ofdl6xkd31gki20"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.722 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Word.ShowPasteboardPrintLayout", "FlightName": "ofdl6xkd31gki20", "TreatmentValue": 1}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.722 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Word.ContentControls", "Flight Name": "of3og1haea5zna0"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.722 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Word.ContentControls", "FlightName": "of3og1haea5zna0", "TreatmentValue": 0}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.722 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Word.NewProofingLogic", "Flight Name": "of2123d2f3tdkw0"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.722 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Word.NewProofingLogic", "FlightName": "of2123d2f3tdkw0", "TreatmentValue": 1}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
